Time (s),RMS Current (A),Peak Current (A),Min Current (A)
4.602073,0.046764,0.007852,-0.094251
4.602088,0.042731,0.058903,-0.043199
4.602102,0.050475,0.007852,-0.094251
4.602117,0.057180,-0.043199,-0.094251
4.602131,0.038798,0.007852,-0.043199
4.602145,0.053932,0.007852,-0.094251
4.602160,0.053932,0.007852,-0.094251
4.602174,0.027990,0.007852,-0.043199
4.602189,0.046764,0.058903,-0.043199
4.602203,0.057180,-0.043199,-0.094251
4.602218,0.033829,0.007852,-0.043199
4.602232,0.050475,0.007852,-0.094251
4.603576,0.033829,0.007852,-0.043199
4.603595,0.149247,0.314159,-0.094251
4.603610,0.038798,0.007852,-0.043199
4.603625,0.020556,0.007852,-0.043199
4.603639,0.046764,0.007852,-0.094251
4.603654,0.038798,0.007852,-0.043199
4.603668,0.043199,-0.043199,-0.043199
4.603683,0.062537,0.109954,-0.043199
4.603698,0.064741,0.109954,-0.043199
4.603712,0.233131,0.365210,0.109954
4.603727,0.078969,0.109954,0.007852
4.603742,0.091220,0.109954,-0.043199
4.603757,0.100225,0.161005,0.007852
4.603771,0.064741,0.109954,-0.043199
4.603786,0.116161,0.212056,0.058903
4.603800,0.056472,0.058903,-0.094251
4.603816,0.052801,0.058903,0.007852
4.603830,0.033229,0.058903,-0.043199
4.603844,0.053558,0.058903,-0.094251
4.603858,0.065051,0.109954,-0.043199
4.605200,0.065666,0.007852,-0.094251
4.605219,0.057180,-0.043199,-0.094251
4.605234,0.043199,-0.043199,-0.043199
4.605249,0.072899,0.109954,-0.094251
4.605263,0.053932,0.007852,-0.094251
4.605278,0.070380,0.109954,-0.094251
4.605292,0.084373,-0.043199,-0.145302
4.605307,0.038798,0.007852,-0.043199
4.605322,0.050475,0.007852,-0.094251
4.605336,0.073175,0.007852,-0.145302
4.605351,0.057180,-0.043199,-0.094251
4.605365,0.033829,0.007852,-0.043199
4.605379,0.075601,-0.043199,-0.145302
4.605394,0.053932,0.007852,-0.094251
4.605408,0.038798,0.007852,-0.043199
4.605423,0.094037,0.007852,-0.196353
4.605438,0.140389,-0.094251,-0.196353
4.605453,0.120235,0.007852,-0.145302
4.605467,0.156847,-0.145302,-0.196353
4.605482,0.165431,0.007852,-0.196353
4.606824,0.094037,0.007852,-0.196353
4.606842,0.161134,0.007852,-0.247404
4.606857,0.190864,-0.094251,-0.349506
4.606871,0.145302,-0.145302,-0.145302
4.606886,0.131390,-0.094251,-0.196353
4.606900,0.117367,-0.094251,-0.145302
4.606915,0.127203,0.058903,-0.196353
4.606930,0.068359,-0.043199,-0.094251
4.606945,0.099628,-0.043199,-0.145302
4.606959,0.057180,-0.043199,-0.094251
4.606973,0.046764,0.058903,-0.043199
4.606988,0.053932,0.007852,-0.094251
4.607002,0.075601,-0.043199,-0.145302
4.607017,0.094037,0.007852,-0.196353
4.607031,0.038798,0.007852,-0.043199
4.607046,0.033829,0.007852,-0.043199
4.607060,0.068359,-0.043199,-0.094251
4.607074,0.038798,0.007852,-0.043199
4.607088,0.053932,0.007852,-0.094251
4.607103,0.070666,0.058903,-0.094251
4.622919,0.038798,0.007852,-0.043199
4.622944,0.068359,-0.043199,-0.094251
4.622960,0.065666,0.007852,-0.094251
4.622975,0.033829,0.007852,-0.043199
4.622989,0.033829,0.007852,-0.043199
4.623004,0.043199,-0.043199,-0.043199
4.623019,0.077693,0.058903,-0.094251
4.623034,0.033829,0.007852,-0.043199
4.623049,0.057180,-0.043199,-0.094251
4.623064,0.117023,0.058903,-0.247404
4.623078,0.053932,0.007852,-0.094251
4.623093,0.050475,0.007852,-0.094251
4.623107,0.103764,0.161005,-0.043199
4.623122,0.146397,0.212056,0.109954
4.623137,0.085315,0.109954,0.007852
4.623151,0.069806,0.109954,-0.043199
4.623166,0.052801,0.058903,0.007852
4.623180,0.093823,0.058903,-0.196353
4.623194,0.081222,0.161005,0.007852
4.623208,0.104344,0.109954,-0.196353
4.624604,0.108671,0.212056,-0.043199
4.624624,0.077173,0.161005,-0.043199
4.624639,0.046764,0.007852,-0.094251
4.624654,0.033829,0.007852,-0.043199
4.624669,0.038276,0.058903,-0.043199
4.624684,0.057180,-0.043199,-0.094251
4.624698,0.043199,-0.043199,-0.043199
4.624713,0.050475,0.007852,-0.094251
4.624729,0.038798,0.007852,-0.043199
4.624744,0.043199,-0.043199,-0.043199
4.624758,0.053932,0.007852,-0.094251
4.624773,0.027990,0.007852,-0.043199
4.624787,0.053932,0.007852,-0.094251
4.624802,0.038798,0.007852,-0.043199
4.624816,0.057180,-0.043199,-0.094251
4.624830,0.038798,0.007852,-0.043199
4.624845,0.053932,0.007852,-0.094251
4.624859,0.033829,0.007852,-0.043199
4.624873,0.053932,0.007852,-0.094251
4.624887,0.111046,0.007852,-0.196353
4.626235,0.136626,-0.094251,-0.145302
4.626253,0.146401,-0.043199,-0.247404
4.626312,0.127361,-0.094251,-0.145302
4.626328,0.144054,-0.094251,-0.196353
4.626343,0.092316,-0.043199,-0.145302
4.626358,0.140246,0.058903,-0.196353
4.626372,0.099628,-0.043199,-0.145302
4.626387,0.117367,-0.094251,-0.145302
4.626401,0.106438,-0.094251,-0.145302
4.626415,0.090340,0.007852,-0.145302
4.626430,0.133958,-0.043199,-0.196353
4.626444,0.094037,0.058903,-0.145302
4.626458,0.068359,-0.043199,-0.094251
4.626472,0.107934,0.007852,-0.196353
4.626487,0.038798,0.007852,-0.043199
4.626501,0.057180,-0.043199,-0.094251
4.626515,0.075601,-0.043199,-0.145302
4.626529,0.038798,0.007852,-0.043199
4.626544,0.038798,0.007852,-0.043199
4.626558,0.077173,0.161005,-0.043199
4.643735,0.053932,0.007852,-0.094251
4.643757,0.033829,0.007852,-0.043199
4.643773,0.077951,-0.043199,-0.094251
4.643788,0.057180,-0.043199,-0.094251
4.643803,0.057180,-0.043199,-0.094251
4.643817,0.062537,0.109954,-0.043199
4.643833,0.057180,-0.043199,-0.094251
4.643848,0.043199,-0.043199,-0.043199
4.643862,0.033829,0.007852,-0.043199
4.643877,0.090340,0.007852,-0.145302
4.643892,0.057180,-0.043199,-0.094251
4.643907,0.053932,0.007852,-0.094251
4.643921,0.068064,0.058903,-0.094251
4.643936,0.038798,0.007852,-0.043199
4.643951,0.102991,-0.043199,-0.196353
4.643965,0.167835,0.365210,-0.043199
4.643980,0.069806,0.109954,0.007852
4.643994,0.146397,0.161005,0.058903
4.644009,0.072067,0.109954,0.058903
4.644024,0.103570,0.161005,0.007852
4.645412,0.130314,0.263107,0.007852
4.645436,0.056115,0.058903,-0.043199
4.645452,0.075067,0.058903,-0.145302
4.645468,0.037747,0.058903,0.007852
4.645483,0.098613,0.212056,0.007852
4.645498,0.038276,0.058903,-0.043199
4.645513,0.117195,0.007852,-0.196353
4.645530,0.038798,0.007852,-0.043199
4.645544,0.073175,0.007852,-0.145302
4.645559,0.057180,-0.043199,-0.094251
4.645574,0.050475,0.007852,-0.094251
4.645588,0.057180,-0.043199,-0.094251
4.645603,0.046764,0.007852,-0.094251
4.645618,0.053932,0.007852,-0.094251
4.645633,0.095937,-0.043199,-0.196353
4.645648,0.119732,0.212056,-0.145302
4.645663,0.075601,0.007852,-0.094251
4.645677,0.043199,-0.043199,-0.043199
4.645691,0.053932,0.007852,-0.094251
4.645705,0.033829,0.007852,-0.043199
4.647076,0.043199,-0.043199,-0.043199
4.647096,0.057180,-0.043199,-0.094251
4.647112,0.127986,0.263107,-0.094251
4.647127,0.033829,0.007852,-0.043199
4.647142,0.140389,-0.094251,-0.196353
4.647157,0.247323,-0.145302,-0.451608
4.647172,0.127361,-0.094251,-0.145302
4.647187,0.156847,-0.145302,-0.196353
4.647203,0.102991,-0.043199,-0.196353
4.647218,0.182488,-0.094251,-0.298455
4.647232,0.086486,-0.043199,-0.094251
4.647247,0.086486,-0.043199,-0.094251
4.647262,0.162250,-0.043199,-0.247404
4.647277,0.073175,0.007852,-0.094251
4.647292,0.169501,-0.043199,-0.349506
4.647306,0.086486,-0.043199,-0.094251
4.647321,0.038798,0.007852,-0.043199
4.647351,0.043199,-0.043199,-0.043199
4.647370,0.053932,0.007852,-0.094251
4.647385,0.158752,0.007852,-0.349506
4.664497,0.053181,0.109954,-0.043199
4.664518,0.033829,0.007852,-0.043199
4.664534,0.059582,0.109954,-0.043199
4.664549,0.038798,0.007852,-0.043199
4.664564,0.043199,-0.043199,-0.043199
4.664579,0.053181,0.109954,-0.043199
4.664594,0.043199,-0.043199,-0.043199
4.664608,0.038798,0.007852,-0.043199
4.664623,0.056472,0.109954,-0.043199
4.664638,0.043199,-0.043199,-0.043199
4.664653,0.077693,0.058903,-0.145302
4.664668,0.053932,0.007852,-0.094251
4.664683,0.171965,0.365210,-0.094251
4.664698,0.136331,0.007852,-0.298455
4.664713,0.038798,0.007852,-0.043199
4.664728,0.095937,-0.043199,-0.196353
4.664742,0.100626,0.212056,-0.043199
4.664757,0.062858,0.007852,-0.094251
4.664771,0.082207,0.007852,-0.145302
4.664786,0.189174,0.416261,-0.043199
4.666142,0.074798,0.109954,-0.043199
4.666162,0.183141,0.212056,0.161005
4.666177,0.059243,0.109954,-0.043199
4.666192,0.052801,0.058903,0.007852
4.666207,0.072067,0.109954,0.058903
4.666222,0.058903,0.058903,0.058903
4.666236,0.092961,0.109954,0.058903
4.666251,0.045895,0.058903,0.007852
4.666266,0.042258,0.058903,-0.043199
4.666281,0.033229,0.058903,-0.043199
4.666296,0.068064,0.007852,-0.145302
4.666311,0.159884,0.007852,-0.349506
4.666325,0.033829,0.007852,-0.043199
4.666340,0.053932,0.007852,-0.094251
4.666354,0.033829,0.007852,-0.043199
4.666369,0.158752,0.007852,-0.349506
4.666384,0.043199,-0.043199,-0.043199
4.666398,0.068359,-0.043199,-0.094251
4.666413,0.065666,0.007852,-0.094251
4.666427,0.043199,-0.043199,-0.043199
4.667775,0.053932,0.007852,-0.094251
4.667795,0.065666,0.007852,-0.094251
4.667810,0.075601,0.007852,-0.094251
4.667825,0.038798,0.007852,-0.043199
4.667840,0.050475,0.007852,-0.094251
4.667855,0.057180,-0.043199,-0.094251
4.667870,0.053932,0.007852,-0.094251
4.667885,0.050475,0.007852,-0.094251
4.667900,0.140389,-0.094251,-0.196353
4.667915,0.131390,-0.094251,-0.196353
4.667930,0.145302,-0.145302,-0.145302
4.667944,0.145302,-0.145302,-0.145302
4.667959,0.086253,0.058903,-0.145302
4.667974,0.190022,-0.145302,-0.247404
4.667988,0.127361,-0.094251,-0.145302
4.668003,0.163358,-0.094251,-0.247404
4.668017,0.147628,-0.094251,-0.247404
4.668032,0.077951,-0.043199,-0.094251
4.668046,0.094251,-0.094251,-0.094251
4.668061,0.084373,-0.043199,-0.145302
4.669403,0.092316,-0.043199,-0.145302
4.669422,0.038798,0.007852,-0.043199
4.669437,0.123037,-0.043199,-0.247404
4.669452,0.084373,-0.043199,-0.145302
4.669466,0.053932,0.007852,-0.094251
4.669481,0.094037,0.007852,-0.196353
4.669496,0.053932,0.007852,-0.094251
4.669510,0.114074,0.007852,-0.247404
4.669525,0.038798,0.007852,-0.043199
4.669539,0.053932,0.007852,-0.094251
4.669554,0.038798,0.007852,-0.043199
4.669569,0.038798,0.007852,-0.043199
4.669583,0.038798,0.007852,-0.043199
4.669597,0.043199,-0.043199,-0.043199
4.669612,0.062858,0.007852,-0.094251
4.669627,0.094037,0.007852,-0.196353
4.669641,0.038798,0.007852,-0.043199
4.669655,0.043199,-0.043199,-0.043199
4.669669,0.027990,0.007852,-0.043199
4.669684,0.056472,0.109954,-0.043199
4.685244,0.038798,0.007852,-0.043199
4.685264,0.068359,-0.043199,-0.094251
4.685279,0.020556,0.007852,-0.043199
4.685294,0.050475,0.007852,-0.094251
4.685309,0.138082,0.212056,-0.043199
4.685323,0.135443,0.161005,-0.043199
4.685338,0.122052,0.212056,-0.043199
4.685353,0.067172,0.109954,0.007852
4.685368,0.061891,0.109954,0.007852
4.685383,0.089220,0.161005,0.058903
4.685397,0.116161,0.212056,0.058903
4.685412,0.045895,0.058903,0.007852
4.685426,0.049672,0.058903,-0.043199
4.685441,0.056115,0.109954,0.007852
4.685457,0.072623,0.109954,-0.094251
4.685471,0.057180,-0.043199,-0.094251
4.685485,0.073175,0.007852,-0.145302
4.685500,0.043199,-0.043199,-0.043199
4.685514,0.053932,0.007852,-0.094251
4.685529,0.059582,0.109954,-0.043199
4.686877,0.050475,0.007852,-0.094251
4.686895,0.033829,0.007852,-0.043199
4.686911,0.038798,0.007852,-0.043199
4.686925,0.057180,-0.043199,-0.094251
4.686940,0.046764,0.007852,-0.094251
4.686954,0.033829,0.007852,-0.043199
4.686969,0.053932,0.007852,-0.094251
4.686984,0.053932,0.007852,-0.094251
4.686998,0.043199,-0.043199,-0.043199
4.687013,0.065666,0.007852,-0.094251
4.687027,0.043199,-0.043199,-0.043199
4.687042,0.057180,-0.043199,-0.094251
4.687056,0.163358,-0.094251,-0.247404
4.687071,0.140389,-0.094251,-0.196353
4.687085,0.169620,-0.043199,-0.247404
4.687099,0.151118,-0.043199,-0.247404
4.687114,0.171500,0.007852,-0.349506
4.687128,0.148846,-0.094251,-0.196353
4.687142,0.120235,-0.043199,-0.196353
4.687157,0.097799,-0.043199,-0.145302
4.688503,0.208244,0.007852,-0.400557
4.688521,0.086486,-0.043199,-0.094251
4.688538,0.077951,-0.043199,-0.094251
4.688553,0.068359,-0.043199,-0.094251
4.688568,0.133958,-0.043199,-0.247404
4.688582,0.042731,0.058903,-0.043199
4.688597,0.065666,0.007852,-0.094251
4.688612,0.050475,0.007852,-0.094251
4.688626,0.073175,0.007852,-0.145302
4.688641,0.038798,0.007852,-0.043199
4.688655,0.038798,0.007852,-0.043199
4.688670,0.043199,-0.043199,-0.043199
4.688684,0.042731,0.058903,-0.043199
4.688699,0.027990,0.007852,-0.043199
4.688714,0.050475,0.007852,-0.094251
4.688769,0.120068,0.007852,-0.247404
4.688784,0.038798,0.007852,-0.043199
4.688799,0.073175,0.007852,-0.145302
4.688814,0.043199,-0.043199,-0.043199
4.688828,0.027990,0.007852,-0.043199
4.706208,0.033829,0.007852,-0.043199
4.706232,0.046764,0.058903,-0.043199
4.706248,0.062858,0.007852,-0.094251
4.706262,0.053932,0.007852,-0.094251
4.706277,0.053932,0.007852,-0.094251
4.706292,0.038798,0.007852,-0.043199
4.706308,0.027990,0.007852,-0.043199
4.706323,0.046764,0.007852,-0.094251
4.706338,0.064741,0.109954,-0.043199
4.706353,0.134104,0.161005,0.007852
4.706368,0.101813,0.109954,0.058903
4.706383,0.092961,0.109954,0.058903
4.706398,0.078969,0.109954,0.007852
4.706412,0.069806,0.109954,-0.043199
4.706426,0.107373,0.109954,-0.196353
4.706441,0.124974,0.263107,-0.043199
4.706456,0.102207,0.161005,-0.094251
4.706470,0.059243,0.109954,-0.043199
4.706485,0.077433,0.058903,-0.145302
4.706499,0.033829,0.007852,-0.043199
4.707887,0.042731,0.058903,-0.043199
4.707907,0.095727,0.058903,-0.196353
4.707923,0.038798,0.007852,-0.043199
4.707937,0.075601,-0.043199,-0.145302
4.707952,0.050475,0.007852,-0.094251
4.707967,0.068064,0.007852,-0.145302
4.707982,0.057180,-0.043199,-0.094251
4.707997,0.073175,0.007852,-0.094251
4.708012,0.038798,0.007852,-0.043199
4.708027,0.033829,0.007852,-0.043199
4.708042,0.038798,0.007852,-0.043199
4.708057,0.050475,0.007852,-0.094251
4.708071,0.038276,0.058903,-0.043199
4.708086,0.057180,-0.043199,-0.094251
4.708100,0.043199,-0.043199,-0.043199
4.708115,0.077693,0.058903,-0.145302
4.708130,0.140389,-0.094251,-0.196353
4.708144,0.152043,0.161005,-0.196353
4.708158,0.136626,-0.094251,-0.145302
4.708173,0.205824,-0.094251,-0.349506
4.709843,0.166997,0.314159,-0.145302
4.709870,0.184346,-0.094251,-0.349506
4.709887,0.280803,-0.043199,-0.604762
4.709902,0.068064,0.007852,-0.145302
4.709917,0.086486,-0.043199,-0.094251
4.709931,0.099628,-0.043199,-0.145302
4.709946,0.136479,0.007852,-0.247404
4.709961,0.046764,0.007852,-0.094251
4.709976,0.113721,0.212056,-0.094251
4.709991,0.084373,-0.043199,-0.145302
4.710006,0.070666,0.058903,-0.094251
4.710021,0.059919,0.007852,-0.094251
4.710036,0.053932,0.007852,-0.094251
4.710050,0.053932,0.007852,-0.094251
4.710064,0.062537,0.109954,-0.043199
4.710079,0.038798,0.007852,-0.043199
4.710093,0.038798,0.007852,-0.043199
4.710108,0.057180,-0.043199,-0.094251
4.710122,0.033829,0.007852,-0.043199
4.710137,0.053932,0.007852,-0.094251
4.726985,0.050475,0.007852,-0.094251
4.727007,0.033829,0.007852,-0.043199
4.727022,0.143915,-0.043199,-0.298455
4.727037,0.038798,0.007852,-0.043199
4.727052,0.038798,0.007852,-0.043199
4.727066,0.050475,0.007852,-0.094251
4.727081,0.027990,0.007852,-0.043199
4.727096,0.043199,-0.043199,-0.043199
4.727111,0.068359,-0.043199,-0.094251
4.727126,0.046764,0.058903,-0.043199
4.727141,0.057180,-0.043199,-0.094251
4.727156,0.059582,0.109954,-0.043199
4.727172,0.117704,0.212056,0.007852
4.727186,0.152171,0.161005,0.109954
4.727201,0.092961,0.109954,0.058903
4.727215,0.106810,0.161005,0.058903
4.727230,0.111763,0.161005,-0.094251
4.727244,0.098409,0.161005,0.058903
4.727258,0.069806,0.109954,-0.043199
4.727273,0.053181,0.109954,-0.043199
4.728638,0.095516,0.109954,-0.145302
4.728657,0.027990,0.007852,-0.043199
4.728672,0.056827,0.058903,-0.094251
4.728687,0.112481,0.007852,-0.247404
4.728701,0.068064,0.007852,-0.145302
4.728716,0.043199,-0.043199,-0.043199
4.728730,0.038798,0.007852,-0.043199
4.728745,0.053932,0.007852,-0.094251
4.728762,0.038798,0.007852,-0.043199
4.728776,0.038798,0.007852,-0.043199
4.728791,0.053932,0.007852,-0.094251
4.728806,0.095727,0.109954,-0.145302
4.728820,0.164214,0.007852,-0.349506
4.728834,0.068359,-0.043199,-0.094251
4.728849,0.070380,0.109954,-0.094251
4.728863,0.043199,-0.043199,-0.043199
4.728878,0.038798,0.007852,-0.043199
4.728892,0.053932,0.007852,-0.094251
4.728906,0.057180,-0.043199,-0.094251
4.728921,0.046764,0.058903,-0.043199
4.730268,0.156847,-0.145302,-0.196353
4.730287,0.136479,0.007852,-0.247404
4.730302,0.106438,-0.094251,-0.145302
4.730317,0.117367,-0.094251,-0.145302
4.730333,0.128614,-0.043199,-0.247404
4.730347,0.121727,-0.043199,-0.145302
4.730362,0.115819,-0.043199,-0.196353
4.730376,0.070666,0.058903,-0.094251
4.730391,0.115819,-0.043199,-0.196353
4.730406,0.084373,-0.043199,-0.145302
4.730420,0.090340,0.007852,-0.145302
4.730435,0.073175,0.007852,-0.145302
4.730449,0.046764,0.058903,-0.043199
4.730464,0.094037,0.007852,-0.196353
4.730478,0.094037,0.007852,-0.196353
4.730492,0.053932,0.007852,-0.094251
4.730507,0.033829,0.007852,-0.043199
4.730521,0.059919,0.058903,-0.094251
4.730535,0.053932,0.007852,-0.094251
4.730549,0.038798,0.007852,-0.043199
4.731892,0.053932,0.007852,-0.094251
4.731911,0.050475,0.007852,-0.094251
4.731926,0.059582,0.109954,-0.043199
4.731941,0.057180,-0.043199,-0.094251
4.731957,0.056827,0.058903,-0.094251
4.731972,0.033829,0.007852,-0.043199
4.731986,0.077951,-0.043199,-0.094251
4.732001,0.038798,0.007852,-0.043199
4.732015,0.087863,0.109954,-0.145302
4.732030,0.073175,0.007852,-0.145302
4.732045,0.038798,0.007852,-0.043199
4.732059,0.038798,0.007852,-0.043199
4.732073,0.046764,0.007852,-0.094251
4.732088,0.075601,-0.043199,-0.145302
4.732102,0.042731,0.058903,-0.043199
4.732116,0.038276,0.058903,-0.043199
4.732131,0.111583,0.161005,0.007852
4.732145,0.185966,0.263107,0.161005
4.732160,0.140385,0.212056,0.058903
4.732174,0.100225,0.161005,0.007852
4.747723,0.101813,0.109954,0.058903
4.747743,0.134104,0.212056,0.058903
4.747758,0.056115,0.058903,-0.043199
4.747773,0.052801,0.058903,0.007852
4.747789,0.081716,0.058903,-0.145302
4.747804,0.053558,0.058903,-0.094251
4.747818,0.059243,0.109954,-0.043199
4.747833,0.102404,0.212056,-0.043199
4.747848,0.042731,0.058903,-0.043199
4.747862,0.082207,0.007852,-0.145302
4.747876,0.038798,0.007852,-0.043199
4.747891,0.043199,-0.043199,-0.043199
4.747905,0.087863,0.161005,-0.094251
4.747919,0.075601,0.007852,-0.094251
4.747934,0.033829,0.007852,-0.043199
4.747948,0.033829,0.007852,-0.043199
4.747963,0.053932,0.007852,-0.094251
4.747977,0.038276,0.058903,-0.043199
4.747991,0.057180,-0.043199,-0.094251
4.748005,0.053932,0.007852,-0.094251
4.749353,0.075601,-0.043199,-0.145302
4.749372,0.050475,0.007852,-0.094251
4.749387,0.033829,0.007852,-0.043199
4.749401,0.038798,0.007852,-0.043199
4.749416,0.191807,-0.094251,-0.298455
4.749431,0.125936,-0.043199,-0.196353
4.749445,0.152175,-0.043199,-0.298455
4.749460,0.127361,-0.094251,-0.145302
4.749476,0.146401,-0.043199,-0.247404
4.749490,0.156847,-0.145302,-0.196353
4.749505,0.132605,-0.043199,-0.247404
4.749519,0.099628,-0.043199,-0.145302
4.749533,0.111227,-0.043199,-0.145302
4.749548,0.086486,-0.043199,-0.094251
4.749562,0.142232,0.263107,-0.145302
4.749577,0.082207,0.007852,-0.145302
4.749591,0.077951,-0.043199,-0.094251
4.749605,0.082207,0.007852,-0.145302
4.749619,0.082207,0.007852,-0.145302
4.749634,0.065666,0.007852,-0.094251
4.750977,0.068064,0.058903,-0.094251
4.750995,0.038798,0.007852,-0.043199
4.751011,0.062537,0.109954,-0.043199
4.751025,0.053932,0.007852,-0.094251
4.751040,0.094037,0.007852,-0.196353
4.751054,0.043199,-0.043199,-0.043199
4.751069,0.043199,-0.043199,-0.043199
4.751084,0.164214,0.007852,-0.349506
4.751098,0.050475,0.007852,-0.094251
